-38.604;-42.201;-29.969
-38.608;-42.210;-29.916
-38.651;-42.260;-29.801
-38.659;-42.203;-29.852
-38.658;-42.215;-29.815
-38.609;-42.261;-29.862
-38.615;-42.270;-29.822
-38.619;-42.222;-29.872
-38.634;-42.230;-29.827
-38.703;-42.208;-29.760
-38.657;-42.264;-29.765
-38.671;-42.224;-29.774
-38.646;-42.239;-29.780
-38.707;-42.162;-29.807
-38.704;-42.111;-29.863
-38.714;-42.121;-29.822
-38.708;-42.063;-29.907
-38.704;-42.006;-29.967
-38.717;-42.021;-29.921
-38.758;-42.057;-29.853
-38.760;-42.064;-29.817
-38.759;-42.013;-29.864
-38.771;-42.023;-29.824
-38.714;-42.071;-29.870
-38.731;-42.078;-29.826
-38.732;-42.028;-29.876
-38.743;-42.037;-29.838
-38.653;-42.156;-29.905
-38.654;-42.109;-29.953
-38.662;-42.117;-29.918
-38.607;-42.166;-29.965
-38.620;-42.172;-29.923
-38.620;-42.123;-29.974
-38.636;-42.132;-29.931
-38.660;-42.167;-29.866
-38.674;-42.174;-29.824
-38.676;-42.127;-29.874
-38.689;-42.138;-29.832
-38.636;-42.181;-29.881
-38.644;-42.193;-29.841
-38.637;-42.138;-29.894
-38.663;-42.070;-29.966
-38.678;-42.076;-29.927
-38.678;-42.027;-29.976
-38.693;-42.036;-29.936
-38.637;-42.081;-29.980
-38.644;-42.097;-29.938
-38.645;-42.045;-29.986
-38.690;-42.088;-29.882
-38.696;-42.095;-29.843
-38.698;-42.042;-29.892
-38.757;-42.109;-29.762
-38.714;-42.168;-29.768
-38.731;-42.127;-29.777
-38.770;-42.073;-29.773
-38.787;-42.032;-29.779
-38.797;-42.041;-29.737
-38.743;-42.085;-29.790
-38.688;-42.183;-29.784
-38.699;-42.192;-29.749
-38.694;-42.141;-29.796
-38.556;-42.259;-29.958
-38.563;-42.267;-29.919
-38.565;-42.219;-29.970
-38.581;-42.225;-29.926
-38.524;-42.274;-29.975
-38.539;-42.282;-29.931
-38.540;-42.234;-29.984
-38.578;-42.276;-29.876
-38.593;-42.234;-29.886
-38.495;-42.289;-29.991
-38.580;-42.179;-29.980
-38.594;-42.188;-29.936
-38.590;-42.144;-29.987
-38.603;-41.954;-30.203
-38.605;-41.914;-30.259
-38.611;-41.917;-30.216
-38.607;-41.858;-30.314
-38.606;-41.812;-30.361
-38.614;-41.820;-30.322
-38.658;-41.862;-30.212
-38.659;-41.813;-30.263
-38.667;-41.820;-30.223
-38.614;-41.870;-30.270
-38.628;-41.876;-30.225
-38.631;-41.827;-30.277
-38.641;-41.836;-30.237
-38.751;-41.912;-30.002
-38.708;-41.964;-30.009
-38.707;-41.912;-30.062
-38.717;-41.921;-30.022
-38.758;-41.806;-30.104
-38.707;-41.861;-30.113
-38.708;-41.813;-30.165
-38.721;-41.824;-30.123
-38.763;-41.862;-30.055
-38.760;-41.866;-30.018
-38.762;-41.818;-30.067
-38.778;-41.825;-30.024
-38.720;-41.872;-30.073
-38.735;-41.881;-30.030
-38.737;-41.831;-30.080
-38.743;-41.843;-30.040
-38.659;-41.953;-30.116
-38.656;-41.905;-30.157
-38.666;-41.919;-30.119
-38.610;-41.965;-30.167
-38.625;-41.974;-30.124
-38.626;-41.924;-30.177
-38.639;-41.930;-30.134
-38.662;-41.970;-30.069
-38.680;-41.976;-30.026
-38.681;-41.927;-30.078
-38.691;-41.938;-30.037
-38.638;-41.982;-30.081
-38.639;-42.000;-30.047
-38.642;-41.939;-30.092
-38.667;-41.870;-30.171
-38.683;-41.877;-30.127
-38.681;-41.829;-30.178
-38.693;-41.837;-30.142
-38.642;-41.884;-30.185
-38.692;-41.892;-30.085
-38.696;-41.897;-30.049
-38.708;-41.704;-30.309
-38.755;-41.703;-30.212
-38.710;-41.765;-30.217
-38.709;-41.715;-30.269
-38.722;-41.725;-30.226
-38.755;-41.610;-30.319
-38.708;-41.654;-30.359
-38.713;-41.667;-30.319
-38.716;-41.621;-30.369
-38.728;-41.626;-30.325
-38.753;-41.670;-30.264
-38.765;-41.668;-30.220
-38.765;-41.620;-30.270
-38.779;-41.628;-30.229
-38.726;-41.678;-30.274
-38.740;-41.684;-30.230
-38.739;-41.631;-30.282
-38.746;-41.644;-30.238
-38.660;-41.765;-30.313
-38.660;-41.716;-30.366
-38.672;-41.723;-30.325
-38.618;-41.771;-30.371
-38.633;-41.778;-30.327
-38.633;-41.730;-30.378
-38.646;-41.738;-30.331
-38.667;-41.773;-30.272
-38.684;-41.779;-30.229
-38.685;-41.730;-30.281
-38.694;-41.742;-30.235
-38.643;-41.789;-30.289
-38.645;-41.796;-30.248
-38.674;-41.674;-30.374
-38.687;-41.681;-30.332
-38.689;-41.634;-30.382
-38.694;-41.649;-30.336
-38.642;-41.691;-30.389
-38.684;-41.697;-30.293
-38.758;-41.758;-30.157
-38.763;-41.768;-30.118
-38.764;-41.721;-30.167
-38.778;-41.726;-30.127
-38.721;-41.774;-30.174
-38.738;-41.783;-30.131
-38.736;-41.731;-30.183
-38.746;-41.745;-30.142
-38.777;-41.776;-30.074
-38.790;-41.783;-30.036
-38.790;-41.738;-30.084
-38.748;-41.789;-30.091
-38.779;-41.678;-30.176
-38.793;-41.687;-30.134
-38.790;-41.634;-30.190
-38.748;-41.692;-30.191
-38.692;-41.790;-30.189
-38.552;-41.901;-30.355
-38.561;-41.916;-30.317
-38.508;-41.960;-30.366
-38.517;-41.971;-30.322
-38.520;-41.924;-30.375
-38.535;-41.930;-30.329
-38.559;-41.966;-30.266
-38.570;-41.973;-30.224
-38.573;-41.925;-30.274
-38.589;-41.931;-30.229
-38.534;-41.979;-30.279
-38.547;-41.986;-30.236
-38.544;-41.938;-30.289
-38.561;-41.867;-30.370
-38.576;-41.875;-30.327
-38.577;-41.826;-30.376
-38.589;-41.834;-30.335
-38.537;-41.882;-30.380
-38.543;-41.894;-30.345
-38.543;-41.840;-30.397
-38.589;-41.883;-30.285
-38.592;-41.892;-30.239
-38.589;-41.846;-30.291
-38.480;-41.978;-30.376
-38.492;-41.986;-30.333
-38.489;-41.938;-30.388
-38.583;-41.981;-30.180
-38.596;-41.991;-30.136
-38.596;-41.944;-30.183
-38.592;-41.784;-30.384
-38.759;-41.956;-29.952
-38.760;-41.964;-29.917
-38.761;-41.917;-29.969
-38.774;-41.923;-29.924
-38.719;-41.970;-29.971
-38.733;-41.979;-29.930
-38.735;-41.929;-29.980
-38.744;-41.937;-29.936
-38.771;-41.973;-29.873
-38.786;-41.982;-29.831
-38.789;-41.931;-29.883
-38.793;-41.944;-29.844
-38.742;-41.985;-29.892
-38.776;-41.875;-29.976
-38.788;-41.884;-29.934
-38.790;-41.836;-29.983
-38.797;-41.840;-29.942
-38.738;-41.882;-29.997
-38.693;-41.986;-29.983
-38.789;-41.995;-29.794
-38.792;-41.791;-29.989
-38.353;-42.313;-30.260
-38.361;-42.316;-30.220
-38.323;-42.325;-30.275
-38.364;-42.220;-30.321
-38.366;-42.270;-30.267
-38.379;-42.275;-30.227
-38.381;-42.227;-30.277
-38.394;-42.236;-30.237
-38.339;-42.280;-30.280
-38.350;-42.249;-30.294
-38.391;-42.286;-30.183
-38.399;-42.296;-30.143
-38.382;-42.179;-30.327
-38.394;-42.133;-30.339
-38.392;-42.193;-30.285
-38.807;-41.457;-30.415
-38.806;-41.406;-30.453
-38.813;-41.416;-30.422
-38.808;-41.363;-30.507
-38.857;-41.365;-30.408
-38.868;-41.322;-30.422
-38.813;-41.370;-30.469
-38.831;-41.377;-30.426
-38.830;-41.327;-30.476
-38.841;-41.339;-30.434
-38.848;-41.296;-30.446
-38.707;-41.411;-30.614
-38.708;-41.511;-30.514
-38.758;-41.517;-30.414
-38.708;-41.564;-30.459
-38.715;-41.572;-30.421
-38.717;-41.521;-30.472
-38.732;-41.530;-30.428
-38.761;-41.414;-30.520
-38.705;-41.461;-30.564
-38.719;-41.473;-30.523
-38.720;-41.422;-30.572
-38.736;-41.432;-30.527
-38.758;-41.466;-30.467
-38.770;-41.472;-30.423
-38.773;-41.424;-30.475
-38.789;-41.432;-30.432
-38.733;-41.482;-30.479
-38.744;-41.487;-30.437
-38.744;-41.440;-30.492
-38.654;-41.554;-30.566
-38.660;-41.569;-30.518
-38.665;-41.519;-30.570
-38.678;-41.528;-30.526
-38.637;-41.582;-30.533
-38.648;-41.547;-30.546
-38.678;-41.574;-30.476
-38.690;-41.583;-30.431
-38.692;-41.535;-30.485
-38.643;-41.591;-30.490
-38.680;-41.477;-30.575
-38.693;-41.485;-30.536
-38.693;-41.440;-30.587
-38.761;-41.366;-30.569
-38.775;-41.375;-30.525
-38.790;-41.335;-30.531
-38.737;-41.381;-30.579
-38.745;-41.392;-30.538
-38.789;-41.384;-30.481
-38.794;-41.393;-30.437
-39.001;-41.509;-30.008
-39.004;-41.411;-30.109
-39.061;-41.408;-30.013
-39.006;-41.458;-30.058
-39.012;-41.469;-30.019
-39.014;-41.418;-30.070
-39.029;-41.425;-30.026
-39.004;-41.316;-30.213
-39.056;-41.214;-30.214
-39.006;-41.261;-30.262
-39.015;-41.270;-30.221
-39.018;-41.220;-30.271
-39.033;-41.229;-30.227
-39.100;-41.362;-30.003
-39.110;-41.315;-30.018
-39.112;-41.217;-30.114
-39.157;-41.259;-30.009
-39.159;-41.206;-30.055
-39.164;-41.221;-30.020
-39.111;-41.266;-30.066
-39.127;-41.276;-30.025
-39.128;-41.225;-30.075
-39.140;-41.234;-30.037
-39.057;-41.313;-30.113
-39.005;-41.360;-30.161
-39.014;-41.369;-30.117
-39.014;-41.320;-30.169
-39.030;-41.327;-30.127
-39.058;-41.362;-30.062
-39.069;-41.372;-30.021
-39.070;-41.323;-30.072
-39.086;-41.330;-30.030
-39.029;-41.378;-30.075
-39.042;-41.384;-30.034
-39.042;-41.337;-30.089
-39.060;-41.263;-30.163
-39.069;-41.273;-30.123
-39.069;-41.224;-30.174
-39.087;-41.232;-30.131
-39.030;-41.278;-30.176
-39.040;-41.290;-30.136
-39.042;-41.237;-30.192
-39.087;-41.280;-30.081
-39.097;-41.293;-30.048
-39.092;-41.244;-30.091
-38.909;-41.464;-30.215
-38.909;-41.413;-30.263
-38.917;-41.421;-30.222
-38.809;-41.514;-30.317
-38.854;-41.562;-30.203
-38.857;-41.509;-30.253
-38.863;-41.518;-30.219
-38.811;-41.563;-30.263
-38.821;-41.574;-30.223
-38.822;-41.523;-30.274
-38.838;-41.532;-30.230
-38.854;-41.461;-30.307
-38.858;-41.405;-30.356
-38.864;-41.419;-30.320
-38.811;-41.468;-30.366
-38.824;-41.474;-30.325
-38.826;-41.425;-30.375
-38.840;-41.433;-30.333
-38.864;-41.469;-30.270
-38.878;-41.478;-30.226
-38.879;-41.426;-30.277
-38.890;-41.438;-30.237
-38.840;-41.481;-30.283
-38.834;-41.498;-30.244
-38.845;-41.446;-30.298
-38.907;-41.559;-30.113
-38.905;-41.506;-30.160
-38.916;-41.521;-30.120
-38.960;-41.561;-30.010
-38.958;-41.515;-30.061
-38.970;-41.522;-30.025
-38.914;-41.570;-30.070
-38.930;-41.578;-30.026
-38.932;-41.528;-30.079
-38.941;-41.537;-30.039
-38.961;-41.463;-30.114
-38.960;-41.417;-30.167
-38.973;-41.423;-30.124
-38.914;-41.471;-30.171
-38.932;-41.480;-30.128
-38.932;-41.430;-30.179
-38.944;-41.443;-30.137
-38.970;-41.473;-30.074
-38.987;-41.483;-30.031
-38.990;-41.432;-30.082
-38.989;-41.442;-30.033
-38.945;-41.486;-30.087
-38.863;-41.569;-30.168
-38.875;-41.575;-30.125
-38.878;-41.526;-30.175
-38.891;-41.535;-30.135
-38.835;-41.583;-30.182
-38.842;-41.594;-30.138
-38.842;-41.542;-30.187
-38.889;-41.586;-30.085
-38.897;-41.597;-30.039
-38.888;-41.488;-30.185
-38.909;-41.361;-30.313
-38.908;-41.314;-30.363
-38.919;-41.324;-30.323
-38.960;-41.366;-30.216
-38.963;-41.314;-30.267
-38.975;-41.326;-30.225
-38.919;-41.372;-30.272
-38.935;-41.380;-30.229
-38.938;-41.329;-30.280
-38.944;-41.338;-30.241
-38.963;-41.267;-30.317
-38.921;-41.274;-30.374
-38.937;-41.282;-30.330
-38.974;-41.275;-30.276
-38.988;-41.288;-30.233
-38.990;-41.236;-30.284
-38.997;-41.239;-30.248
-38.941;-41.295;-30.291
-38.865;-41.371;-30.370
-38.882;-41.377;-30.327
-38.884;-41.328;-30.378
-38.895;-41.339;-30.336
-38.842;-41.383;-30.382
-38.892;-41.387;-30.284
-38.898;-41.397;-30.234
-38.895;-41.289;-30.385
-38.973;-41.375;-30.175
-38.987;-41.383;-30.133
-38.988;-41.335;-30.184
-39.000;-41.345;-30.138
-38.943;-41.390;-30.193
-38.995;-41.387;-30.095
-38.999;-41.298;-30.198
-39.113;-41.516;-29.808
-39.108;-41.413;-29.916
-39.153;-41.456;-29.801
-39.162;-41.418;-29.819
-39.109;-41.462;-29.865
-39.119;-41.473;-29.823
-39.122;-41.424;-29.872
-39.139;-41.432;-29.831
-39.055;-41.509;-29.920
-39.008;-41.557;-29.958
-39.011;-41.564;-29.917
-39.010;-41.517;-29.969
-39.025;-41.526;-29.924
-39.058;-41.560;-29.858
-39.063;-41.568;-29.820
-39.065;-41.518;-29.869
-39.080;-41.526;-29.827
-39.024;-41.574;-29.874
-39.040;-41.583;-29.832
-39.040;-41.536;-29.882
-39.046;-41.549;-29.843
-39.055;-41.462;-29.971
-39.068;-41.470;-29.920
-39.067;-41.423;-29.972
-39.083;-41.429;-29.929
-39.027;-41.476;-29.975
-39.041;-41.480;-29.934
-39.042;-41.437;-29.987
-39.082;-41.479;-29.878
-39.094;-41.490;-29.838
-39.092;-41.438;-29.891
-39.106;-41.562;-29.764
-39.120;-41.523;-29.773
-39.160;-41.467;-29.767
-39.177;-41.425;-29.775
-39.137;-41.481;-29.780
-39.144;-41.442;-29.780
-39.079;-41.576;-29.777
-39.090;-41.540;-29.787
-39.048;-41.594;-29.792
-39.156;-41.357;-29.906
-39.158;-41.312;-29.953
-39.166;-41.319;-29.917
-39.110;-41.363;-29.963
-39.124;-41.375;-29.923
-39.125;-41.323;-29.975
-39.139;-41.333;-29.933
-39.162;-41.371;-29.867
-39.178;-41.374;-29.825
-39.178;-41.328;-29.877
-39.139;-41.381;-29.881
-39.148;-41.395;-29.841
-39.140;-41.345;-29.890
-39.164;-41.271;-29.971
-39.182;-41.228;-29.978
-39.140;-41.285;-29.983
-39.148;-41.238;-29.999
-39.085;-41.379;-29.978
-39.093;-41.393;-29.939
-39.093;-41.343;-29.991
-38.970;-41.572;-29.973
-38.987;-41.579;-29.930
-38.987;-41.531;-29.981
-38.989;-41.542;-29.946
-38.943;-41.587;-29.984
-38.997;-41.589;-29.887
-38.998;-41.493;-29.984
-39.158;-41.166;-30.106
-39.127;-41.176;-30.126
-39.166;-41.169;-30.070
-39.142;-41.187;-30.083
-39.086;-41.183;-30.179
-39.090;-41.195;-30.140
-38.756;-41.564;-30.363
-38.767;-41.572;-30.321
-38.770;-41.522;-30.373
-38.783;-41.528;-30.330
-38.732;-41.577;-30.376
-38.743;-41.585;-30.334
-38.745;-41.542;-30.380
-38.783;-41.579;-30.279
-38.791;-41.584;-30.238
-38.792;-41.541;-30.285
-38.786;-41.479;-30.379
-38.798;-41.484;-30.337
-38.796;-41.428;-30.399
-38.798;-41.597;-30.200
